id,title,slug,format,category,topicTags,contributors,url,canonicalUrl,externalUrl,publishedOn,publishedTs,ageDays,freshnessBucket,imageUrl,thumbnailUrl,headerImageUrl,summary,sourceCsv,sourceCollectionId
blog-post:the-power-of-benchmarking-enhancing-crisis-response,The Power of Benchmarking: Enhancing Crisis Response,the-power-of-benchmarking-enhancing-crisis-response,blog-post,cybersecurity-training,crisis-simulation,chris-myers|gregg-ogden,https://www.immersivelabs.com/resources/c7-blog/the-power-of-benchmarking-enhancing-crisis-response/,https://www.immersivelabs.com/resources/c7-blog/the-power-of-benchmarking-enhancing-crisis-response/,,2023-07-11T00:00:00.000Z,1689033600000,957,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3553c37f927948e82ace_66fd1949dee997dd918fbf47_66be1e48250ab5fa2c93abce_AAR-for-blog.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3553c37f927948e82ace_66fd1949dee997dd918fbf47_66be1e48250ab5fa2c93abce_AAR-for-blog.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3553c37f927948e82ab8_66fd1949dee997dd918fbf47_66be1e48250ab5fa2c93abce_AAR-for-blog.webp,"During a recent initiative, we asked several Immersive Labs’ customers to engage in a series of exercises to assess their technical team skills using our Team Sim solution.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:do-you-know-how-cyber-resilient-your-organization-is,Do You Know How Cyber Resilient Your Organization Is?,do-you-know-how-cyber-resilient-your-organization-is,blog-post,cyber-resilience,,immersive,https://www.immersivelabs.com/resources/c7-blog/do-you-know-how-cyber-resilient-your-organization-is/,https://www.immersivelabs.com/resources/c7-blog/do-you-know-how-cyber-resilient-your-organization-is/,,2023-07-05T00:00:00.000Z,1688515200000,963,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35377fb65309f9c767fc_66fd194aa3d23a4e692fbf35_66be1e48fa9c2c2485932649_Emerging-Threats-White-Paper-Image.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35377fb65309f9c767fc_66fd194aa3d23a4e692fbf35_66be1e48fa9c2c2485932649_Emerging-Threats-White-Paper-Image.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35377fb65309f9c76800_66fd194aa3d23a4e692fbf35_66be1e48fa9c2c2485932649_Emerging-Threats-White-Paper-Image.jpeg,"In today’s complex threat landscape, organizations face the daunting challenge of ensuring their workforce is prepared to confront and mitigate potential attacks. Despite this need, many businesses lack adequate data to prove actual resilience.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
webinar:how-to-discover-hidden-cyber-talent-and-save-money,How to Discover Hidden Cyber Talent and Save Money,how-to-discover-hidden-cyber-talent-and-save-money,webinar,cybersecurity,,,https://www.immersivelabs.com/resources/webinars/how-to-discover-hidden-cyber-talent-and-save-money/,https://www.immersivelabs.com/resources/webinars/how-to-discover-hidden-cyber-talent-and-save-money/,,2023-07-05T00:00:00.000Z,1688515200000,963,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa01cbd27c1a795f6b2fc_670cdf310540be62e0cfe98f_Accenture-Hero.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa01cbd27c1a795f6b2fc_670cdf310540be62e0cfe98f_Accenture-Hero.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa01cbd27c1a795f6b2fc_670cdf310540be62e0cfe98f_Accenture-Hero.png,How to Discover Hidden Cyber Talent and Save Money. Featuring: Accenture and Immersive Labs Experts,Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
blog-post:how-a-safety-first-cybersecurity-event-at-citi-dublin-drove-inclusion,How a Safety-First Cybersecurity Event at Citi Dublin Drove Inclusion,how-a-safety-first-cybersecurity-event-at-citi-dublin-drove-inclusion,blog-post,cybersecurity,,jason-stanton,https://www.immersivelabs.com/resources/c7-blog/how-a-safety-first-cybersecurity-event-at-citi-dublin-drove-inclusion/,https://www.immersivelabs.com/resources/c7-blog/how-a-safety-first-cybersecurity-event-at-citi-dublin-drove-inclusion/,,2023-06-29T00:00:00.000Z,1687996800000,969,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3544169b26a93fff333a_66fd194ac6c2cc57736887e3_66be1e47cb6584f875a6e65c_Safety-First.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3544169b26a93fff333a_66fd194ac6c2cc57736887e3_66be1e47cb6584f875a6e65c_Safety-First.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3544169b26a93fff333a_66fd194ac6c2cc57736887e3_66be1e47cb6584f875a6e65c_Safety-First.webp,"Young people today will build a lifelong digital footprint – using countless apps, digital services, and tools to complement their lives.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:embrace-generative-ai-to-strengthen-cybersecurity,Embrace Generative AI to Strengthen Cybersecurity,embrace-generative-ai-to-strengthen-cybersecurity,blog-post,ai,,james-hadley,https://www.immersivelabs.com/resources/c7-blog/embrace-generative-ai-to-strengthen-cybersecurity/,https://www.immersivelabs.com/resources/c7-blog/embrace-generative-ai-to-strengthen-cybersecurity/,,2023-06-28T00:00:00.000Z,1687910400000,970,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351ff4b142f1a68d30f7_66fd1949efc777d74ad2ca35_66c5e6481b2a4d168df9977e_CyberSecurity-Image_The-Economist-Webinar-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351ff4b142f1a68d30f7_66fd1949efc777d74ad2ca35_66c5e6481b2a4d168df9977e_CyberSecurity-Image_The-Economist-Webinar-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351ff4b142f1a68d30f4_66fd1949efc777d74ad2ca35_66c5e6481b2a4d168df9977e_CyberSecurity-Image_The-Economist-Webinar-scaled.webp,"Generative AI is set to transform industries, roles, and careers. In cybersecurity, both attackers and defenders will have access to new tools that will maximize their potential.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:realizing-the-full-potential-of-drill-mode-in-crisis-simulator,Realizing the Full Potential of Drill Mode in Crisis Simulator,realizing-the-full-potential-of-drill-mode-in-crisis-simulator,blog-post,cyber-resilience,cyber-crisis-simulation,gregg-ogden|charlotte-ball,https://www.immersivelabs.com/resources/c7-blog/realizing-the-full-potential-of-drill-mode-in-crisis-simulator/,https://www.immersivelabs.com/resources/c7-blog/realizing-the-full-potential-of-drill-mode-in-crisis-simulator/,,2023-06-27T00:00:00.000Z,1687824000000,971,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3516d9017291e45bf804_66fd194a92654dd566efc313_66be1e47bf7f46ce1fbe8435_Reveal-options.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3516d9017291e45bf804_66fd194a92654dd566efc313_66be1e47bf7f46ce1fbe8435_Reveal-options.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3516d9017291e45bf804_66fd194a92654dd566efc313_66be1e47bf7f46ce1fbe8435_Reveal-options.webp,"Unless you’ve been living under a rock for the last decade or so, you already know cyber crises have become increasingly prevalent – posing significant threats to organizations worldwide.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:using-custom-crisis-simulations-to-avoid-an-asteroid,"Using Custom Crisis Simulations to ""Avoid an Asteroid""",using-custom-crisis-simulations-to-avoid-an-asteroid,blog-post,cyber-resilience,cyber-crisis-simulation,immersive,https://www.immersivelabs.com/resources/c7-blog/using-custom-crisis-simulations-to-avoid-an-asteroid/,https://www.immersivelabs.com/resources/c7-blog/using-custom-crisis-simulations-to-avoid-an-asteroid/,,2023-06-21T00:00:00.000Z,1687305600000,977,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3516fcbc88431c03663d_66fd194afe6786cd7313d5de_66be1e4794ac7162274b9918_Risk-free-enviroment.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3516fcbc88431c03663d_66fd194afe6786cd7313d5de_66be1e4794ac7162274b9918_Risk-free-enviroment.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3516fcbc88431c036640_66fd194afe6786cd7313d5de_66be1e4794ac7162274b9918_Risk-free-enviroment.webp,"In the world of cyber crisis preparedness, organizations are constantly seeking innovative solutions to enhance their resilience.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:concerns-mount-as-senior-risk-leaders-deem-current-cyber-resilience-programs-ineffective,Concerns Mount as Senior Risk Leaders Deem Current Cyber Resilience Programs Ineffective,concerns-mount-as-senior-risk-leaders-deem-current-cyber-resilience-programs-ineffective,blog-post,cybersecurity,,immersive,https://www.immersivelabs.com/resources/c7-blog/concerns-mount-as-senior-risk-leaders-deem-current-cyber-resilience-programs-ineffective/,https://www.immersivelabs.com/resources/c7-blog/concerns-mount-as-senior-risk-leaders-deem-current-cyber-resilience-programs-ineffective/,,2023-06-14T00:00:00.000Z,1686700800000,984,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35427fb65309f9c77525_66fd194a3e69be35f8cb5de4_66be1e47d02c8fa0c85b8d54_shutterstock_2104693190-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35427fb65309f9c77525_66fd194a3e69be35f8cb5de4_66be1e47d02c8fa0c85b8d54_shutterstock_2104693190-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35427fb65309f9c77528_66fd194a3e69be35f8cb5de4_66be1e47d02c8fa0c85b8d54_shutterstock_2104693190-scaled.jpeg,"In an era of escalating cyberattacks and an ever-evolving threat landscape, organizations worldwide are recognizing the importance of long-term cyber resilience.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
webinar:scams-hacks-attacks-oh-my-preparing-your-organisation-for-tomorrows-cyber-risks,"Scams, hacks, attacks, oh my!: Preparing your organisation for tomorrow’s cyber risks",scams-hacks-attacks-oh-my-preparing-your-organisation-for-tomorrows-cyber-risks,webinar,cyber-resilience,emerging-threats,,https://www.immersivelabs.com/resources/webinars/scams-hacks-attacks-oh-my-preparing-your-organisation-for-tomorrows-cyber-risks/,https://www.immersivelabs.com/resources/webinars/scams-hacks-attacks-oh-my-preparing-your-organisation-for-tomorrows-cyber-risks/,,2023-06-08T00:00:00.000Z,1686182400000,990,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351ff4b142f1a68d30f4_66fd1949efc777d74ad2ca35_66c5e6481b2a4d168df9977e_CyberSecurity-Image_The-Economist-Webinar-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351ff4b142f1a68d30f4_66fd1949efc777d74ad2ca35_66c5e6481b2a4d168df9977e_CyberSecurity-Image_The-Economist-Webinar-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351ff4b142f1a68d30f4_66fd1949efc777d74ad2ca35_66c5e6481b2a4d168df9977e_CyberSecurity-Image_The-Economist-Webinar-scaled.jpeg,"The fallout from cybercrime directly impedes on an organisation's ability to function. With the cybersecurity landscape changing faster than ever, companies have become more vulnerable to emerging threats and CISOs are playing a bigger role in organisational operations and investments. Not only are cyberattacks a risk to an organisation’s data and operations",Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
blog-post:why-even-the-best-tech-stack-isnt-enough-to-ensure-cyber-resilience,Why Even the Best Tech Stack Isn't Enough to Ensure Cyber Resilience,why-even-the-best-tech-stack-isnt-enough-to-ensure-cyber-resilience,blog-post,cyber-resilience,,immersive,https://www.immersivelabs.com/resources/c7-blog/why-even-the-best-tech-stack-isnt-enough-to-ensure-cyber-resilience/,https://www.immersivelabs.com/resources/c7-blog/why-even-the-best-tech-stack-isnt-enough-to-ensure-cyber-resilience/,,2023-06-08T00:00:00.000Z,1686182400000,990,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3537055361671d0d7cf5_66fd194bfd1a249d9dbef1a2_66be1e469d3f5e19ed137502_AppSec5-2-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3537055361671d0d7cf5_66fd194bfd1a249d9dbef1a2_66be1e469d3f5e19ed137502_AppSec5-2-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3537055361671d0d7cf1_66fd194bfd1a249d9dbef1a2_66be1e469d3f5e19ed137502_AppSec5-2-scaled.jpeg,"Cybersecurity spending is ever-increasing. Gartner estimated that cybersecurity spending in 2022 totaled about $172.5 billion, up more than 12% from 2021.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:breaking-barriers-building-careers-join-our-movement-to-revolutionize-cyber-hiring,"Breaking Barriers, Building Careers. Join our Movement to Revolutionize Cyber Hiring",breaking-barriers-building-careers-join-our-movement-to-revolutionize-cyber-hiring,blog-post,careers,cyber-million,james-hadley,https://www.immersivelabs.com/resources/c7-blog/breaking-barriers-building-careers-join-our-movement-to-revolutionize-cyber-hiring/,https://www.immersivelabs.com/resources/c7-blog/breaking-barriers-building-careers-join-our-movement-to-revolutionize-cyber-hiring/,,2023-06-07T00:00:00.000Z,1686096000000,991,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351cb3151b278867ea99_66fd1947f64c03a80aa3b89f_66be1e464af93ceb77486354_ImmersiveLabs_Cyber-Million_Announcement_r4_Web-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351cb3151b278867ea99_66fd1947f64c03a80aa3b89f_66be1e464af93ceb77486354_ImmersiveLabs_Cyber-Million_Announcement_r4_Web-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351cb3151b278867ea99_66fd1947f64c03a80aa3b89f_66be1e464af93ceb77486354_ImmersiveLabs_Cyber-Million_Announcement_r4_Web-scaled.webp,"When the team and I first launched Immersive Labs, our driving idea was that people – regardless of academic pedigree or experience – could become proficient in cyber skills if given the opportunity.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:4-strategies-for-building-resilience-against-emerging-threats,4 Strategies for Building Resilience against Emerging Threats,4-strategies-for-building-resilience-against-emerging-threats,blog-post,cyber-resilience,emerging-threats,kevin-breen,https://www.immersivelabs.com/resources/c7-blog/4-strategies-for-building-resilience-against-emerging-threats/,https://www.immersivelabs.com/resources/c7-blog/4-strategies-for-building-resilience-against-emerging-threats/,,2023-06-06T00:00:00.000Z,1686009600000,992,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3517439bdf902535e945_66fd194b3e69be35f8cb5def_66be1e410c5ec0722cfe662b_sqlite.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3517439bdf902535e945_66fd194b3e69be35f8cb5def_66be1e410c5ec0722cfe662b_sqlite.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3517439bdf902535e945_66fd194b3e69be35f8cb5def_66be1e410c5ec0722cfe662b_sqlite.webp,"With cyber attacks on the rise, organizations face increasing threats to their infrastructure, supply chains, brand reputations, and revenues.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:accelerate-your-cybersecurity-career-with-these-5-cybersecurity-labs,Accelerate Your Cybersecurity Career With These 5 Cybersecurity Labs,accelerate-your-cybersecurity-career-with-these-5-cybersecurity-labs,blog-post,cybersecurity,labs,victoria-campbell,https://www.immersivelabs.com/resources/c7-blog/accelerate-your-cybersecurity-career-with-these-5-cybersecurity-labs/,https://www.immersivelabs.com/resources/c7-blog/accelerate-your-cybersecurity-career-with-these-5-cybersecurity-labs/,,2023-05-31T00:00:00.000Z,1685491200000,998,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35417fb65309f9c77458_66fd194c8a469d60e9d6eb2b_66c5e647c50ece7851bdd808_Malware1.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35417fb65309f9c77458_66fd194c8a469d60e9d6eb2b_66c5e647c50ece7851bdd808_Malware1.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35417fb65309f9c77458_66fd194c8a469d60e9d6eb2b_66c5e647c50ece7851bdd808_Malware1.webp,"As cyber threats continue to evolve in sophistication, the demand for skilled cybersecurity professionals is reaching unprecedented heights.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
media-coverage:is-overconfidence-in-cyber-skills-putting-your-organization-at-risk,Is Overconfidence In Cyber Skills Putting Your Organization At Risk?,is-overconfidence-in-cyber-skills-putting-your-organization-at-risk,media-coverage,,,mary-brijlall,https://www.forbes.com/sites/jameshadley/2023/05/16/is-overconfidence-in-cyber-skills-putting-your-organization-at-risk/?sh=2a6642be541d,https://www.immersivelabs.com/resources/c7-blog/is-overconfidence-in-cyber-skills-putting-your-organization-at-risk/,https://www.forbes.com/sites/jameshadley/2023/05/16/is-overconfidence-in-cyber-skills-putting-your-organization-at-risk/?sh=2a6642be541d,2023-05-25T00:00:00.000Z,1684972800000,1004,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1feebe1c95a2c90761b15_Forbes_logo.svg.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1feebe1c95a2c90761b15_Forbes_logo.svg.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1feebe1c95a2c90761b15_Forbes_logo.svg.png,,Immersive - Media Coverages - 679e3daa3a655710d9bc1b4c.csv,679e3daa3a655710d9bc1b4c
blog-post:3-ways-real-world-exercising-boosts-speed-and-quality-of-response-to-cyber-threats,3 Ways Real-World Exercising Boosts Speed and Quality of Response to Cyber Threats,3-ways-real-world-exercising-boosts-speed-and-quality-of-response-to-cyber-threats,blog-post,cyber-resilience,emerging-threats,victoria-campbell,https://www.immersivelabs.com/resources/c7-blog/3-ways-real-world-exercising-boosts-speed-and-quality-of-response-to-cyber-threats/,https://www.immersivelabs.com/resources/c7-blog/3-ways-real-world-exercising-boosts-speed-and-quality-of-response-to-cyber-threats/,,2023-05-24T00:00:00.000Z,1684886400000,1005,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35247fb65309f9c75c46_66fd194c3e69be35f8cb5eb3_66be1e46d7b9fe2527fe5242_AdobeStock_534476686-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35247fb65309f9c75c46_66fd194c3e69be35f8cb5eb3_66be1e46d7b9fe2527fe5242_AdobeStock_534476686-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35247fb65309f9c75c43_66fd194c3e69be35f8cb5eb3_66be1e46d7b9fe2527fe5242_AdobeStock_534476686-scaled.webp,"In today's hyper-connected world, organizations face a continuous battle against cyber threats.Unfortunately, traditional approaches to cyber...",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
media-coverage:the-impact-of-chatgpt-and-ai-on-the-cybersecurity-field,The impact of ChatGPT and AI on the cybersecurity field,the-impact-of-chatgpt-and-ai-on-the-cybersecurity-field,media-coverage,,,mary-brijlall,https://www.securitymagazine.com/articles/99378-the-impact-of-chatgpt-and-ai-on-the-cybersecurity-field,https://www.immersivelabs.com/resources/c7-blog/the-impact-of-chatgpt-and-ai-on-the-cybersecurity-field/,https://www.securitymagazine.com/articles/99378-the-impact-of-chatgpt-and-ai-on-the-cybersecurity-field,2023-05-22T00:00:00.000Z,1684713600000,1007,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3ed300ee5a37a83402fa_66ed49c3ecf200cb7c8f0caa_security-magazine-logo-featimg.avif,,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3ed300ee5a37a83402fa_66ed49c3ecf200cb7c8f0caa_security-magazine-logo-featimg.avif,,Immersive - Media Coverages - 679e3daa3a655710d9bc1b4c.csv,679e3daa3a655710d9bc1b4c
media-coverage:organizations-reporting-cyber-resilience-are-hardly-resilient-study,Organizations reporting cyber resilience are hardly resilient: Study,organizations-reporting-cyber-resilience-are-hardly-resilient-study,media-coverage,,,mary-brijlall,https://www.csoonline.com/article/3696932/organizations-reporting-cyber-resilience-are-hardly-resilient-study.html,https://www.immersivelabs.com/resources/c7-blog/organizations-reporting-cyber-resilience-are-hardly-resilient-study/,https://www.csoonline.com/article/3696932/organizations-reporting-cyber-resilience-are-hardly-resilient-study.html,2023-05-18T00:00:00.000Z,1684368000000,1011,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1ff706722f54bf8dda909_logo-cso-color.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1ff706722f54bf8dda909_logo-cso-color.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1ff706722f54bf8dda909_logo-cso-color.png,,Immersive - Media Coverages - 679e3daa3a655710d9bc1b4c.csv,679e3daa3a655710d9bc1b4c
ebook:cyber-workforce-resilience-trend-report,Cyber Workforce Resilience Trend Report,cyber-workforce-resilience-trend-report,ebook,cyber-workforce-benchmark,,mary-brijlall,https://www.immersivelabs.com/resources/ebook/cyber-workforce-resilience-trend-report/,https://www.immersivelabs.com/resources/ebook/cyber-workforce-resilience-trend-report/,,2023-05-17T00:00:00.000Z,1684281600000,1012,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3cbfef91d7de0c946269_66c45856831221644073cfcb_shutterstock_524374048-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3cbfef91d7de0c946269_66c45856831221644073cfcb_shutterstock_524374048-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3cbfef91d7de0c946269_66c45856831221644073cfcb_shutterstock_524374048-scaled.jpeg,Register Now,Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
blog-post:on-the-road-to-inclusivity-with-a11ycon-an-accessibility-conference-at-immersive-labs,On the Road to Inclusivity with A11yCon – An Accessibility Conference at Immersive Labs,on-the-road-to-inclusivity-with-a11ycon-an-accessibility-conference-at-immersive-labs,blog-post,cyber-resilience,,immersive,https://www.immersivelabs.com/resources/c7-blog/on-the-road-to-inclusivity-with-a11ycon-an-accessibility-conference-at-immersive-labs/,https://www.immersivelabs.com/resources/c7-blog/on-the-road-to-inclusivity-with-a11ycon-an-accessibility-conference-at-immersive-labs/,,2023-05-16T00:00:00.000Z,1684195200000,1013,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3540dd5554e22c046fe5_66fd194bbd07e249fc094883_66be1e46fad4044aae0ace21_AppSec-eBook-Imge.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3540dd5554e22c046fe5_66fd194bbd07e249fc094883_66be1e46fad4044aae0ace21_AppSec-eBook-Imge.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3540dd5554e22c046fe5_66fd194bbd07e249fc094883_66be1e46fad4044aae0ace21_AppSec-eBook-Imge.jpeg,One of the biggest draws for me when applying to work as a junior developer at Immersive Labs was the company’s ‘Inclusivity’ value.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
webinar:how-to-build-resilience-against-emerging-cyber-threats-insights-from-gigaom-and-immersive-labs-threat-experts,How to Build Resilience against Emerging Cyber Threats: Insights from GigaOm and Immersive Labs Threat Experts,how-to-build-resilience-against-emerging-cyber-threats-insights-from-gigaom-and-immersive-labs-threat-experts,webinar,cyber-resilience,emerging-threats,,https://www.immersivelabs.com/resources/webinars/how-to-build-resilience-against-emerging-cyber-threats-insights-from-gigaom-and-immersive-labs-threat-experts/,https://www.immersivelabs.com/resources/webinars/how-to-build-resilience-against-emerging-cyber-threats-insights-from-gigaom-and-immersive-labs-threat-experts/,,2023-05-15T00:00:00.000Z,1684108800000,1014,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa01b527ef2852598c3e2_66c5e648270bb2259c111b48_GigaOm2-1.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa01b527ef2852598c3e2_66c5e648270bb2259c111b48_GigaOm2-1.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa01b527ef2852598c3e5_66c5e648270bb2259c111b48_GigaOm2-1.jpeg,"Cyber attacks are on the rise, threatening corporate and government infrastructure, supply chains, brand reputations, and revenues. Eighty-two percent of global breaches involve the human element, from the cybersecurity team to executive decision-making. Today’s threat landscape raises the question: how do you know your teams are ready for the next attack? E",Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
blog-post:is-continuous-cyber-exercising-even-possible,Is Continuous Cyber Exercising Even Possible?,is-continuous-cyber-exercising-even-possible,blog-post,cyber-resilience,,gregg-ogden,https://www.immersivelabs.com/resources/c7-blog/is-continuous-cyber-exercising-even-possible/,https://www.immersivelabs.com/resources/c7-blog/is-continuous-cyber-exercising-even-possible/,,2023-05-04T00:00:00.000Z,1683158400000,1025,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e353f0a1e43385e6b5971_66fd194ce900b64091e4dc05_66be1e4651f91ea78c9fe037_Crisis-Sim.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e353f0a1e43385e6b5971_66fd194ce900b64091e4dc05_66be1e4651f91ea78c9fe037_Crisis-Sim.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e353f0a1e43385e6b596e_66fd194ce900b64091e4dc05_66be1e4651f91ea78c9fe037_Crisis-Sim.webp,Are you tired of the same old cybersecurity training programs that never seem to get the job done?,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:think-your-team-is-cyber-resilient-its-time-to-prove-it,Think Your Team is Cyber Resilient? It’s Time to Prove It,think-your-team-is-cyber-resilient-its-time-to-prove-it,blog-post,cyber-resilience,improving-cyber-resilience,immersive,https://www.immersivelabs.com/resources/c7-blog/think-your-team-is-cyber-resilient-its-time-to-prove-it/,https://www.immersivelabs.com/resources/c7-blog/think-your-team-is-cyber-resilient-its-time-to-prove-it/,,2023-05-03T00:00:00.000Z,1683072000000,1026,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35362439d38e1e166423_66fd194d46c9485c28e906ea_66be1e452a90cea37d09a2d5_DDC-20200312-079-046.jpg.iCeS2frLMWATAA.HMksKCz05d.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35362439d38e1e166423_66fd194d46c9485c28e906ea_66be1e452a90cea37d09a2d5_DDC-20200312-079-046.jpg.iCeS2frLMWATAA.HMksKCz05d.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35362439d38e1e166423_66fd194d46c9485c28e906ea_66be1e452a90cea37d09a2d5_DDC-20200312-079-046.jpg.iCeS2frLMWATAA.HMksKCz05d.webp,"Cybersecurity threats have become increasingly sophisticated, and detecting and responding to them requires constant innovation and training.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
